,id,hr_min_10,Sex,mean_temp,svl,mass,hr
565,Joe,21:50,ZZm,27,206,309,21
566,Joe,22:00,ZZm,27,206,309,22
567,Joe,22:10,ZZm,27,206,309,22
568,Joe,22:20,ZZm,27,206,309,22
569,Joe,22:30,ZZm,27,206,309,22
570,Joe,22:40,ZZm,27,206,309,22
571,Joe,22:50,ZZm,27,206,309,22
572,Joe,23:00,ZZm,27,206,309,23
573,Joe,23:10,ZZm,27,206,309,23
574,Joe,23:20,ZZm,27,206,309,23
575,Joe,23:30,ZZm,27,206,309,23
576,Joe,23:40,ZZm,27,206,309,23
577,Joe,23:50,ZZm,27,206,309,23
578,Kevin,00:00,ZZm,23.33333333,226,333,00
579,Kevin,00:10,ZZm,23.33333333,226,333,00
580,Kevin,00:20,ZZm,23.33333333,226,333,00
581,Kevin,00:30,ZZm,23.33333333,226,333,00
582,Kevin,00:40,ZZm,23.33333333,226,333,00
583,Kevin,00:50,ZZm,23.33333333,226,333,00
584,Kevin,01:00,ZZm,23.33333333,226,333,01
585,Kevin,01:10,ZZm,23.33333333,226,333,01
586,Kevin,01:20,ZZm,23.33333333,226,333,01
587,Kevin,01:30,ZZm,23.33333333,226,333,01
588,Kevin,01:40,ZZm,23.26666667,226,333,01
589,Kevin,01:50,ZZm,23.16666667,226,333,01
590,Kevin,02:00,ZZm,23.16666667,226,333,02
591,Kevin,02:10,ZZm,23.14285714,226,333,02
592,Kevin,02:20,ZZm,23,226,333,02
593,Kevin,02:30,ZZm,23,226,333,02
594,Kevin,02:40,ZZm,23,226,333,02
595,Kevin,02:50,ZZm,23,226,333,02
596,Kevin,03:00,ZZm,23,226,333,03
597,Kevin,03:10,ZZm,23,226,333,03
598,Kevin,03:20,ZZm,23,226,333,03
599,Kevin,03:30,ZZm,23,226,333,03
600,Kevin,03:40,ZZm,23,226,333,03
601,Kevin,03:50,ZZm,23,226,333,03
602,Kevin,04:00,ZZm,23,226,333,04
603,Kevin,04:10,ZZm,23,226,333,04
604,Kevin,04:20,ZZm,23,226,333,04
605,Kevin,04:30,ZZm,23,226,333,04
606,Kevin,04:40,ZZm,23,226,333,04
607,Kevin,04:50,ZZm,23,226,333,04
608,Kevin,05:00,ZZm,23,226,333,05
609,Kevin,05:10,ZZm,23,226,333,05
610,Kevin,05:20,ZZm,23,226,333,05
611,Kevin,05:30,ZZm,23,226,333,05
612,Kevin,05:40,ZZm,23,226,333,05
613,Kevin,05:50,ZZm,23,226,333,05
614,Kevin,06:00,ZZm,23,226,333,06
615,Kevin,06:10,ZZm,23,226,333,06
616,Kevin,06:20,ZZm,23,226,333,06
617,Kevin,06:30,ZZm,23,226,333,06
618,Kevin,06:40,ZZm,23,226,333,06
619,Kevin,06:50,ZZm,23,226,333,06
620,Kevin,07:00,ZZm,23,226,333,07
621,Kevin,07:10,ZZm,23,226,333,07
622,Kevin,07:20,ZZm,23,226,333,07
623,Kevin,07:30,ZZm,23,226,333,07
624,Kevin,07:40,ZZm,23,226,333,07
625,Kevin,07:50,ZZm,23,226,333,07
626,Kevin,08:00,ZZm,23,226,333,08
627,Kevin,08:10,ZZm,23.03333333,226,333,08
628,Kevin,08:20,ZZm,23.2,226,333,08
629,Kevin,08:30,ZZm,23.5,226,333,08
630,Kevin,08:40,ZZm,23.8,226,333,08
631,Kevin,08:50,ZZm,25.03333333,226,333,08
632,Kevin,09:00,ZZm,26.8,226,333,09
633,Kevin,09:10,ZZm,27.2,226,333,09
634,Kevin,09:20,ZZm,27.13333333,226,333,09
635,Kevin,09:30,ZZm,27.16666667,226,333,09
636,Kevin,09:40,ZZm,26.9,226,333,09
637,Kevin,09:50,ZZm,26.63333333,226,333,09
638,Kevin,10:00,ZZm,26.73333333,226,333,10
639,Kevin,10:10,ZZm,26.9,226,333,10
640,Kevin,10:20,ZZm,26.96666667,226,333,10
641,Kevin,10:30,ZZm,27.03333333,226,333,10
642,Kevin,10:40,ZZm,27,226,333,10
643,Kevin,10:50,ZZm,26.96666667,226,333,10
644,Kevin,11:00,ZZm,27.23333333,226,333,11
645,Kevin,11:10,ZZm,28.4,226,333,11
646,Kevin,11:20,ZZm,30.46666667,226,333,11
647,Kevin,11:30,ZZm,31.5,226,333,11
648,Kevin,11:40,ZZm,31.96666667,226,333,11
649,Kevin,11:50,ZZm,32,226,333,11
650,Kevin,12:00,ZZm,31.96666667,226,333,12
651,Kevin,12:10,ZZm,31.43333333,226,333,12
652,Kevin,12:20,ZZm,31.06666667,226,333,12
653,Kevin,12:30,ZZm,31.13333333,226,333,12
654,Kevin,12:40,ZZm,31.53333333,226,333,12
655,Kevin,12:50,ZZm,32.03333333,226,333,12
656,Kevin,13:00,ZZm,31.66666667,226,333,13
657,Kevin,13:10,ZZm,31.33333333,226,333,13
658,Kevin,13:20,ZZm,30.76666667,226,333,13
659,Kevin,13:30,ZZm,29.93333333,226,333,13
660,Kevin,13:40,ZZm,30.2,226,333,13
661,Kevin,13:50,ZZm,30.3,226,333,13
662,Kevin,14:00,ZZm,29.9,226,333,14
663,Kevin,14:10,ZZm,29.6,226,333,14
664,Kevin,14:20,ZZm,29.23333333,226,333,14
665,Kevin,14:30,ZZm,28.63333333,226,333,14
666,Kevin,14:40,ZZm,28.43333333,226,333,14
667,Kevin,14:50,ZZm,28.36666667,226,333,14
668,Kevin,15:00,ZZm,28.06666667,226,333,15
669,Kevin,15:10,ZZm,28.63333333,226,333,15
670,Kevin,15:20,ZZm,28.26666667,226,333,15
671,Kevin,15:30,ZZm,27.96666667,226,333,15
672,Kevin,15:40,ZZm,27.5,226,333,15
673,Kevin,15:50,ZZm,27.23333333,226,333,15
674,Kevin,16:00,ZZm,27.43333333,226,333,16
675,Kevin,16:10,ZZm,27.43333333,226,333,16
676,Kevin,16:20,ZZm,27.46666667,226,333,16
677,Kevin,16:30,ZZm,27.23333333,226,333,16
678,Kevin,16:40,ZZm,26.7,226,333,16
679,Kevin,16:50,ZZm,27.1,226,333,16
680,Kevin,17:00,ZZm,27.86666667,226,333,17
681,Kevin,17:10,ZZm,27.73333333,226,333,17
682,Kevin,17:20,ZZm,27.7,226,333,17
683,Kevin,17:30,ZZm,27.6,226,333,17
684,Kevin,17:40,ZZm,27.03333333,226,333,17
685,Kevin,17:50,ZZm,26.5,226,333,17
686,Kevin,18:00,ZZm,26.23333333,226,333,18
687,Kevin,18:10,ZZm,25.93333333,226,333,18
688,Kevin,18:20,ZZm,25.7,226,333,18
689,Kevin,18:30,ZZm,25.4,226,333,18
690,Kevin,18:40,ZZm,25.1,226,333,18
691,Kevin,18:50,ZZm,24.93333333,226,333,18
692,Kevin,19:00,ZZm,24.8,226,333,19
693,Kevin,19:10,ZZm,24.66666667,226,333,19
694,Kevin,19:20,ZZm,24.53333333,226,333,19
695,Kevin,19:30,ZZm,24.5,226,333,19
696,Kevin,19:40,ZZm,24.33333333,226,333,19
697,Kevin,19:50,ZZm,24.33333333,226,333,19
698,Kevin,20:00,ZZm,24.16666667,226,333,20
699,Kevin,20:10,ZZm,24.16666667,226,333,20
700,Kevin,20:20,ZZm,24.1,226,333,20
701,Kevin,20:30,ZZm,24,226,333,20
702,Kevin,20:40,ZZm,24,226,333,20
703,Kevin,20:50,ZZm,24,226,333,20
704,Kevin,21:00,ZZm,23.83333333,226,333,21
705,Kevin,21:10,ZZm,23.83333333,226,333,21
706,Kevin,21:20,ZZm,23.83333333,226,333,21
707,Kevin,21:30,ZZm,23.83333333,226,333,21
708,Kevin,21:40,ZZm,23.76666667,226,333,21
709,Kevin,21:50,ZZm,23.66666667,226,333,21
710,Kevin,22:00,ZZm,23.66666667,226,333,22
711,Kevin,22:10,ZZm,23.63333333,226,333,22
712,Kevin,22:20,ZZm,23.5,226,333,22
713,Kevin,22:30,ZZm,23.5,226,333,22
714,Kevin,22:40,ZZm,23.5,226,333,22
715,Kevin,22:50,ZZm,23.5,226,333,22
716,Kevin,23:00,ZZm,23.36666667,226,333,23
717,Kevin,23:10,ZZm,23.33333333,226,333,23
718,Kevin,23:20,ZZm,23.33333333,226,333,23
719,Kevin,23:30,ZZm,23.33333333,226,333,23
720,Kevin,23:40,ZZm,23.33333333,226,333,23
721,Kevin,23:50,ZZm,23.33333333,226,333,23
722,Pete,00:00,ZZm,27.54166667,225,323,00
723,Pete,00:10,ZZm,29,225,323,00
724,Pete,00:20,ZZm,28.96666667,225,323,00
725,Pete,00:30,ZZm,28.83333333,225,323,00
726,Pete,00:40,ZZm,28.83333333,225,323,00
727,Pete,00:50,ZZm,28.83333333,225,323,00
728,Pete,01:00,ZZm,28.83333333,225,323,01
729,Pete,01:10,ZZm,28.83333333,225,323,01
730,Pete,01:20,ZZm,28.83333333,225,323,01
731,Pete,01:30,ZZm,28.83333333,225,323,01
732,Pete,01:40,ZZm,28.83333333,225,323,01
733,Pete,01:50,ZZm,28.83333333,225,323,01
734,Pete,02:00,ZZm,28.83333333,225,323,02
735,Pete,02:10,ZZm,28.8,225,323,02
736,Pete,02:20,ZZm,28.66666667,225,323,02
737,Pete,02:30,ZZm,28.66666667,225,323,02
738,Pete,02:40,ZZm,28.66666667,225,323,02
739,Pete,02:50,ZZm,28.66666667,225,323,02
740,Pete,03:00,ZZm,28.7,225,323,03
741,Pete,03:10,ZZm,28.83333333,225,323,03
742,Pete,03:20,ZZm,28.83333333,225,323,03
743,Pete,03:30,ZZm,28.83333333,225,323,03
744,Pete,03:40,ZZm,28.83333333,225,323,03
745,Pete,03:50,ZZm,28.66666667,225,323,03
746,Pete,04:00,ZZm,28.66666667,225,323,04
747,Pete,04:10,ZZm,28.66666667,225,323,04
748,Pete,04:20,ZZm,28.66666667,225,323,04
749,Pete,04:30,ZZm,28.76666667,225,323,04
750,Pete,04:40,ZZm,28.83333333,225,323,04
751,Pete,04:50,ZZm,28.83333333,225,323,04
752,Pete,05:00,ZZm,29.06666667,225,323,05
753,Pete,05:10,ZZm,30.2,225,323,05
754,Pete,05:20,ZZm,31.36666667,225,323,05
755,Pete,05:30,ZZm,31.93333333,225,323,05
756,Pete,05:40,ZZm,32.03333333,225,323,05
757,Pete,05:50,ZZm,32.7,225,323,05
758,Pete,06:00,ZZm,33.2,225,323,06
759,Pete,06:10,ZZm,33.5,225,323,06
760,Pete,06:20,ZZm,33.5,225,323,06
761,Pete,06:30,ZZm,33.43333333,225,323,06
762,Pete,06:40,ZZm,32.83333333,225,323,06
763,Pete,06:50,ZZm,32.13333333,225,323,06
764,Pete,07:00,ZZm,31.9,225,323,07
765,Pete,07:10,ZZm,31.83333333,225,323,07
766,Pete,07:20,ZZm,31.76666667,225,323,07
767,Pete,07:30,ZZm,31.86666667,225,323,07
768,Pete,07:40,ZZm,32.26666667,225,323,07
769,Pete,07:50,ZZm,32.93333333,225,323,07
770,Pete,08:00,ZZm,32.63333333,225,323,08
771,Pete,08:10,ZZm,32.3,225,323,08
772,Pete,08:20,ZZm,31.5,225,323,08
773,Pete,08:30,ZZm,31.45,225,323,08
774,Pete,08:40,ZZm,31.35,225,323,08
775,Pete,08:50,ZZm,31.1,225,323,08
776,Pete,09:00,ZZm,31,225,323,09
777,Pete,09:10,ZZm,31.15,225,323,09
778,Pete,09:20,ZZm,31.1,225,323,09
779,Pete,09:30,ZZm,31.05,225,323,09
780,Pete,09:40,ZZm,31.2,225,323,09
781,Pete,09:50,ZZm,31.25,225,323,09
782,Pete,10:00,ZZm,31.25,225,323,10
783,Pete,10:10,ZZm,31.25,225,323,10
784,Pete,10:20,ZZm,31,225,323,10
785,Pete,10:30,ZZm,31,225,323,10
786,Pete,10:40,ZZm,31,225,323,10
787,Pete,10:50,ZZm,31,225,323,10
788,Pete,11:00,ZZm,31,225,323,11
789,Pete,11:10,ZZm,31,225,323,11
790,Pete,11:20,ZZm,31,225,323,11
791,Pete,11:30,ZZm,31.05,225,323,11
792,Pete,11:40,ZZm,31,225,323,11
793,Pete,11:50,ZZm,31.05,225,323,11
794,Pete,12:00,ZZm,31.05,225,323,12
795,Pete,12:10,ZZm,31.25,225,323,12
796,Pete,12:20,ZZm,31.2,225,323,12
797,Pete,12:30,ZZm,31.65,225,323,12
798,Pete,12:40,ZZm,32.65,225,323,12
799,Pete,12:50,ZZm,33.2,225,323,12
800,Pete,13:00,ZZm,33.5,225,323,13
801,Pete,13:10,ZZm,33.1,225,323,13
802,Pete,13:20,ZZm,32.8,225,323,13
803,Pete,13:30,ZZm,32.65,225,323,13
804,Pete,13:40,ZZm,32.7,225,323,13
805,Pete,13:50,ZZm,32.5,225,323,13
806,Pete,14:00,ZZm,32.25,225,323,14
807,Pete,14:10,ZZm,31.9,225,323,14
808,Pete,14:20,ZZm,31.7,225,323,14
809,Pete,14:30,ZZm,31.5,225,323,14
810,Pete,14:40,ZZm,32.25,225,323,14
811,Pete,14:50,ZZm,33,225,323,14
812,Pete,15:00,ZZm,33.65,225,323,15
813,Pete,15:10,ZZm,34.2,225,323,15
814,Pete,15:20,ZZm,34.85,225,323,15
815,Pete,15:30,ZZm,35.25,225,323,15
816,Pete,15:40,ZZm,34.7,225,323,15
817,Pete,15:50,ZZm,34.05,225,323,15
818,Pete,16:00,ZZm,33.7,225,323,16
819,Pete,16:10,ZZm,33.3,225,323,16
820,Pete,16:20,ZZm,32.8,225,323,16
821,Pete,16:30,ZZm,32.6,225,323,16
822,Pete,16:40,ZZm,32.4,225,323,16
823,Pete,16:50,ZZm,32.25,225,323,16
824,Pete,17:00,ZZm,32,225,323,17
825,Pete,17:10,ZZm,31.85,225,323,17
826,Pete,17:20,ZZm,31.9,225,323,17
827,Pete,17:30,ZZm,31.95,225,323,17
828,Pete,17:40,ZZm,31.75,225,323,17
829,Pete,17:50,ZZm,31.75,225,323,17
830,Pete,18:00,ZZm,31.4,225,323,18
831,Pete,18:10,ZZm,31.1,225,323,18
832,Pete,18:20,ZZm,30.35,225,323,18
833,Pete,18:30,ZZm,29.75,225,323,18
834,Pete,18:40,ZZm,29.35,225,323,18
835,Pete,18:50,ZZm,29,225,323,18
836,Pete,19:00,ZZm,28.5,225,323,19
837,Pete,19:10,ZZm,28.25,225,323,19
838,Pete,19:20,ZZm,28.05,225,323,19
839,Pete,19:30,ZZm,27.9,225,323,19
840,Pete,19:40,ZZm,27.5,225,323,19
841,Pete,19:50,ZZm,27.45,225,323,19
842,Pete,20:00,ZZm,27.25,225,323,20
843,Pete,20:10,ZZm,27.25,225,323,20
844,Pete,20:20,ZZm,27.15,225,323,20
845,Pete,20:30,ZZm,26.8,225,323,20
846,Pete,20:40,ZZm,26.75,225,323,20
847,Pete,20:50,ZZm,26.75,225,323,20
848,Pete,21:00,ZZm,26.6,225,323,21
849,Pete,21:10,ZZm,26.5,225,323,21
850,Pete,21:20,ZZm,26.5,225,323,21
851,Pete,21:30,ZZm,26.5,225,323,21
852,Pete,21:40,ZZm,26.5,225,323,21
853,Pete,21:50,ZZm,26.45,225,323,21
854,Pete,22:00,ZZm,26.35,225,323,22
855,Pete,22:10,ZZm,26,225,323,22
856,Pete,22:20,ZZm,26,225,323,22
857,Pete,22:30,ZZm,26,225,323,22
858,Pete,22:40,ZZm,26,225,323,22
859,Pete,22:50,ZZm,26,225,323,22
860,Pete,23:00,ZZm,26,225,323,23
861,Pete,23:10,ZZm,26,225,323,23
862,Pete,23:20,ZZm,26,225,323,23
863,Pete,23:30,ZZm,26,225,323,23
864,Pete,23:40,ZZm,26,225,323,23
865,Pete,23:50,ZZm,26,225,323,23
866,Rubin,00:00,ZZm,26.66666667,195,239,00
867,Rubin,00:10,ZZm,26.66666667,195,239,00
868,Rubin,00:20,ZZm,26.66666667,195,239,00
869,Rubin,00:30,ZZm,26.66666667,195,239,00
870,Rubin,00:40,ZZm,26.66666667,195,239,00
871,Rubin,00:50,ZZm,26.66666667,195,239,00
872,Rubin,01:00,ZZm,26.66666667,195,239,01
873,Rubin,01:10,ZZm,26.66666667,195,239,01
874,Rubin,01:20,ZZm,27.25,195,239,01
875,Rubin,01:30,ZZm,27.25,195,239,01
876,Rubin,01:40,ZZm,27.25,195,239,01
877,Rubin,01:50,ZZm,27.25,195,239,01
878,Rubin,02:00,ZZm,27.25,195,239,02
879,Rubin,02:10,ZZm,27.25,195,239,02
880,Rubin,02:20,ZZm,27.25,195,239,02
881,Rubin,02:30,ZZm,27.25,195,239,02
882,Rubin,02:40,ZZm,27.25,195,239,02
883,Rubin,02:50,ZZm,27.25,195,239,02
884,Rubin,03:00,ZZm,27.25,195,239,03
885,Rubin,03:10,ZZm,27.25,195,239,03
886,Rubin,03:20,ZZm,27.25,195,239,03
887,Rubin,03:30,ZZm,27.15,195,239,03
888,Rubin,03:40,ZZm,27.1,195,239,03
889,Rubin,03:50,ZZm,27,195,239,03
890,Rubin,04:00,ZZm,27,195,239,04
891,Rubin,04:10,ZZm,26.95,195,239,04
892,Rubin,04:20,ZZm,26.8,195,239,04
893,Rubin,04:30,ZZm,26.75,195,239,04
894,Rubin,04:40,ZZm,26.75,195,239,04
895,Rubin,04:50,ZZm,26.95,195,239,04
896,Rubin,05:00,ZZm,28.91666667,195,239,05
897,Rubin,05:10,ZZm,31.23333333,195,239,05
898,Rubin,05:20,ZZm,31.96666667,195,239,05
899,Rubin,05:30,ZZm,32,195,239,05
900,Rubin,05:40,ZZm,31.96666667,195,239,05
901,Rubin,05:50,ZZm,31.96666667,195,239,05
902,Rubin,06:00,ZZm,32.4,195,239,06
903,Rubin,06:10,ZZm,31.63333333,195,239,06
904,Rubin,06:20,ZZm,31.93333333,195,239,06
905,Rubin,06:30,ZZm,31.66666667,195,239,06
906,Rubin,06:40,ZZm,31.26666667,195,239,06
907,Rubin,06:50,ZZm,31.43333333,195,239,06
908,Rubin,07:00,ZZm,31.43333333,195,239,07
909,Rubin,07:10,ZZm,31.33333333,195,239,07
910,Rubin,07:20,ZZm,30.86666667,195,239,07
911,Rubin,07:30,ZZm,30.36666667,195,239,07
912,Rubin,07:40,ZZm,30.03333333,195,239,07
913,Rubin,07:50,ZZm,29.76666667,195,239,07
914,Rubin,08:00,ZZm,29.8,195,239,08
915,Rubin,08:10,ZZm,30,195,239,08
916,Rubin,08:20,ZZm,30.33333333,195,239,08
917,Rubin,08:30,ZZm,30.46666667,195,239,08
918,Rubin,08:40,ZZm,30.56666667,195,239,08
919,Rubin,08:50,ZZm,30.66666667,195,239,08
920,Rubin,09:00,ZZm,30.7,195,239,09
921,Rubin,09:10,ZZm,30.66666667,195,239,09
922,Rubin,09:20,ZZm,30.8,195,239,09
923,Rubin,09:30,ZZm,30.83333333,195,239,09
924,Rubin,09:40,ZZm,30.7,195,239,09
925,Rubin,09:50,ZZm,30.86666667,195,239,09
926,Rubin,10:00,ZZm,31,195,239,10
927,Rubin,10:10,ZZm,31.06666667,195,239,10
928,Rubin,10:20,ZZm,31.1,195,239,10
929,Rubin,10:30,ZZm,31.2,195,239,10
930,Rubin,10:40,ZZm,31.16666667,195,239,10
931,Rubin,10:50,ZZm,31.13333333,195,239,10
932,Rubin,11:00,ZZm,31.16666667,195,239,11
933,Rubin,11:10,ZZm,31.16666667,195,239,11
934,Rubin,11:20,ZZm,31.33333333,195,239,11
935,Rubin,11:30,ZZm,31.33333333,195,239,11
936,Rubin,11:40,ZZm,31.46666667,195,239,11
937,Rubin,11:50,ZZm,31.5,195,239,11
938,Rubin,12:00,ZZm,31.6,195,239,12
939,Rubin,12:10,ZZm,31.8,195,239,12
940,Rubin,12:20,ZZm,32.8,195,239,12
941,Rubin,12:30,ZZm,33.86666667,195,239,12
942,Rubin,12:40,ZZm,34.13333333,195,239,12
943,Rubin,12:50,ZZm,34.1,195,239,12
944,Rubin,13:00,ZZm,33.46666667,195,239,13
945,Rubin,13:10,ZZm,33.26666667,195,239,13
946,Rubin,13:20,ZZm,33.2,195,239,13
947,Rubin,13:30,ZZm,33.56666667,195,239,13
948,Rubin,13:40,ZZm,33.56666667,195,239,13
949,Rubin,13:50,ZZm,33.23333333,195,239,13
950,Rubin,14:00,ZZm,32.96666667,195,239,14
951,Rubin,14:10,ZZm,33.13333333,195,239,14
952,Rubin,14:20,ZZm,33.26666667,195,239,14
953,Rubin,14:30,ZZm,33.13333333,195,239,14
954,Rubin,14:40,ZZm,32.83333333,195,239,14
955,Rubin,14:50,ZZm,32.56666667,195,239,14
956,Rubin,15:00,ZZm,32.06666667,195,239,15
957,Rubin,15:10,ZZm,31.96666667,195,239,15
958,Rubin,15:20,ZZm,31.56666667,195,239,15
959,Rubin,15:30,ZZm,31.03333333,195,239,15
960,Rubin,15:40,ZZm,30.86666667,195,239,15
961,Rubin,15:50,ZZm,30.33333333,195,239,15
962,Rubin,16:00,ZZm,29.93333333,195,239,16
963,Rubin,16:10,ZZm,29.7,195,239,16
964,Rubin,16:20,ZZm,29.6,195,239,16
965,Rubin,16:30,ZZm,29.5,195,239,16
966,Rubin,16:40,ZZm,29.33333333,195,239,16
967,Rubin,16:50,ZZm,29.16666667,195,239,16
968,Rubin,17:00,ZZm,29.16666667,195,239,17
969,Rubin,17:10,ZZm,29.13333333,195,239,17
970,Rubin,17:20,ZZm,29,195,239,17
971,Rubin,17:30,ZZm,29,195,239,17
972,Rubin,17:40,ZZm,29.1,195,239,17
973,Rubin,17:50,ZZm,29.16666667,195,239,17
974,Rubin,18:00,ZZm,28.93333333,195,239,18
975,Rubin,18:10,ZZm,28.8,195,239,18
976,Rubin,18:20,ZZm,28.66666667,195,239,18
977,Rubin,18:30,ZZm,28.66666667,195,239,18
978,Rubin,18:40,ZZm,28.66666667,195,239,18
979,Rubin,18:50,ZZm,28.43333333,195,239,18
980,Rubin,19:00,ZZm,28.33333333,195,239,19
981,Rubin,19:10,ZZm,28.33333333,195,239,19
982,Rubin,19:20,ZZm,28.33333333,195,239,19
983,Rubin,19:30,ZZm,28.33333333,195,239,19
984,Rubin,19:40,ZZm,28.1,195,239,19
985,Rubin,19:50,ZZm,28,195,239,19
986,Rubin,20:00,ZZm,27.8,195,239,20
987,Rubin,20:10,ZZm,27.66666667,195,239,20
988,Rubin,20:20,ZZm,27.56666667,195,239,20
989,Rubin,20:30,ZZm,27.5,195,239,20
990,Rubin,20:40,ZZm,27.5,195,239,20
991,Rubin,20:50,ZZm,27.46666667,195,239,20
992,Rubin,21:00,ZZm,27.33333333,195,239,21
993,Rubin,21:10,ZZm,27.33333333,195,239,21
994,Rubin,21:20,ZZm,27.33333333,195,239,21
995,Rubin,21:30,ZZm,27.33333333,195,239,21
996,Rubin,21:40,ZZm,27.33333333,195,239,21
997,Rubin,21:50,ZZm,27.2,195,239,21
998,Rubin,22:00,ZZm,27.03333333,195,239,22
999,Rubin,22:10,ZZm,26.96666667,195,239,22
1000,Rubin,22:20,ZZm,26.86666667,195,239,22
1001,Rubin,22:30,ZZm,26.86666667,195,239,22
1002,Rubin,22:40,ZZm,26.86666667,195,239,22
1003,Rubin,22:50,ZZm,26.83333333,195,239,22
1004,Rubin,23:00,ZZm,26.83333333,195,239,23
1005,Rubin,23:10,ZZm,26.83333333,195,239,23
1006,Rubin,23:20,ZZm,26.83333333,195,239,23
1007,Rubin,23:30,ZZm,26.8,195,239,23
1008,Rubin,23:40,ZZm,26.66666667,195,239,23
1009,Rubin,23:50,ZZm,26.66666667,195,239,23
1010,Rupert,00:00,ZZm,24.5,203,291,00
1011,Rupert,00:10,ZZm,24.5,203,291,00
1012,Rupert,00:20,ZZm,24.5,203,291,00
1013,Rupert,00:30,ZZm,24.5,203,291,00
1014,Rupert,00:40,ZZm,24.5,203,291,00
1015,Rupert,00:50,ZZm,24.4,203,291,00
1016,Rupert,01:00,ZZm,24.4,203,291,01
1017,Rupert,01:10,ZZm,24.25,203,291,01
1018,Rupert,01:20,ZZm,24.25,203,291,01
1019,Rupert,01:30,ZZm,24.25,203,291,01
1020,Rupert,01:40,ZZm,24.25,203,291,01
1021,Rupert,01:50,ZZm,24.25,203,291,01
1022,Rupert,02:00,ZZm,24.25,203,291,02
1023,Rupert,02:10,ZZm,24.25,203,291,02
1024,Rupert,02:20,ZZm,24.25,203,291,02
1025,Rupert,02:30,ZZm,24.25,203,291,02
1026,Rupert,02:40,ZZm,24.45,203,291,02
1027,Rupert,02:50,ZZm,24.5,203,291,02
1028,Rupert,03:00,ZZm,24.5,203,291,03
1029,Rupert,03:10,ZZm,24.5,203,291,03
1030,Rupert,03:20,ZZm,24.5,203,291,03
1031,Rupert,03:30,ZZm,24.55,203,291,03
1032,Rupert,03:40,ZZm,25,203,291,03
1033,Rupert,03:50,ZZm,25.35,203,291,03
1034,Rupert,04:00,ZZm,25.65,203,291,04
1035,Rupert,04:10,ZZm,25.9,203,291,04
1036,Rupert,04:20,ZZm,26.1,203,291,04
1037,Rupert,04:30,ZZm,26.25,203,291,04
1038,Rupert,04:40,ZZm,26.45,203,291,04
1039,Rupert,04:50,ZZm,28.25,203,291,04
1040,Rupert,05:00,ZZm,32.92307692,203,291,05
1041,Rupert,05:10,ZZm,35.96666667,203,291,05
1042,Rupert,05:20,ZZm,36.03333333,203,291,05
1043,Rupert,05:30,ZZm,35.53333333,203,291,05
1044,Rupert,05:40,ZZm,35.03333333,203,291,05
1045,Rupert,05:50,ZZm,34.33333333,203,291,05
1046,Rupert,06:00,ZZm,34.63333333,203,291,06
1047,Rupert,06:10,ZZm,34.7,203,291,06
1048,Rupert,06:20,ZZm,34.8,203,291,06
1049,Rupert,06:30,ZZm,34.86666667,203,291,06
1050,Rupert,06:40,ZZm,34.6,203,291,06
1051,Rupert,06:50,ZZm,34.2,203,291,06
1052,Rupert,07:00,ZZm,33.4,203,291,07
1053,Rupert,07:10,ZZm,33.6,203,291,07
1054,Rupert,07:20,ZZm,33.8,203,291,07
1055,Rupert,07:30,ZZm,33.43333333,203,291,07
1056,Rupert,07:40,ZZm,33.06666667,203,291,07
1057,Rupert,07:50,ZZm,33.36666667,203,291,07
1058,Rupert,08:00,ZZm,33.2,203,291,08
1059,Rupert,08:10,ZZm,33.1,203,291,08
1060,Rupert,08:20,ZZm,33.1,203,291,08
1061,Rupert,08:30,ZZm,33,203,291,08
1062,Rupert,08:40,ZZm,32.33333333,203,291,08
1063,Rupert,08:50,ZZm,32.13333333,203,291,08
1064,Rupert,09:00,ZZm,31.93333333,203,291,09
1065,Rupert,09:10,ZZm,31.33333333,203,291,09
1066,Rupert,09:20,ZZm,30.83333333,203,291,09
1067,Rupert,09:30,ZZm,30.53333333,203,291,09
1068,Rupert,09:40,ZZm,30.2,203,291,09
1069,Rupert,09:50,ZZm,29.56666667,203,291,09
1070,Rupert,10:00,ZZm,29.1,203,291,10
1071,Rupert,10:10,ZZm,28.56666667,203,291,10
1072,Rupert,10:20,ZZm,28.2,203,291,10
1073,Rupert,10:30,ZZm,27.9,203,291,10
1074,Rupert,10:40,ZZm,27.7,203,291,10
1075,Rupert,10:50,ZZm,27.33333333,203,291,10
1076,Rupert,11:00,ZZm,27.2,203,291,11
1077,Rupert,11:10,ZZm,27.1,203,291,11
1078,Rupert,11:20,ZZm,26.86666667,203,291,11
1079,Rupert,11:30,ZZm,26.7,203,291,11
1080,Rupert,11:40,ZZm,26.66666667,203,291,11
1081,Rupert,11:50,ZZm,26.53333333,203,291,11
1082,Rupert,12:00,ZZm,26.5,203,291,12
1083,Rupert,12:10,ZZm,26.5,203,291,12
1084,Rupert,12:20,ZZm,26.43333333,203,291,12
1085,Rupert,12:30,ZZm,26.33333333,203,291,12
1086,Rupert,12:40,ZZm,26.23333333,203,291,12
1087,Rupert,12:50,ZZm,26.16666667,203,291,12
1088,Rupert,13:00,ZZm,26.16666667,203,291,13
1089,Rupert,13:10,ZZm,26.06666667,203,291,13
1090,Rupert,13:20,ZZm,26.03333333,203,291,13
1091,Rupert,13:30,ZZm,26.1,203,291,13
1092,Rupert,13:40,ZZm,26.06666667,203,291,13
